"TEST_NAME","TEST_CODE","PASS_SCORE","TOTAL_QUESTIONS","SCORED_QUESTIONS","UNSCORED_QUESTIONS","TIME_MINUTES","DOMAIN","QUESTION","OPTION_A","OPTION_B","OPTION_C","OPTION_D","CORRECT_ANSWER","EXPLANATION"
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is cloud bursting?","A pricing penalty that AWS applies when resource consumption exceeds expected usage","A security event where data escapes from a private cloud into a public cloud environment","The automatic termination of Spot Instances when AWS needs their capacity back","The practice of running the base workload on-premises and automatically scaling into the cloud when demand exceeds on-premises capacity","D","Cloud bursting enables hybrid architectures where overflow traffic is handled by cloud resources without maintaining that capacity on-premises permanently."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS Control Tower?","A service for setting up and governing a secure multi-account AWS environment using best practices with automated guardrails","A security monitoring service that controls and audits access across all accounts","A central management console that provides a unified view of all AWS services","A cost management tool that controls and limits spending across AWS accounts","A","Control Tower automates multi-account environment setup with preconfigured guardrails (SCPs and Config rules) based on AWS best practices."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the primary purpose of AWS Landing Zone?","An EC2 AMI that provides a secure starting configuration for new instances","A baseline multi-account environment with security logging monitoring and networking configured according to best practices","A VPC configuration template that provides secure network defaults for new accounts","The physical landing zone where AWS hardware arrives at data center facilities","B","A Landing Zone is the properly configured starting point for an AWS environment — accounts, networking, logging, and security all pre-configured."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is an AWS Service Limit (quota)?","A contractual limit on how many AWS services a customer can use simultaneously","A performance limit that prevents any single EC2 instance from consuming all available capacity","A monthly spending limit that prevents bills from exceeding a set amount","A maximum number of a specific resource you can create in a Region which can often be increased by requesting a limit increase","D","Service limits (now called quotas) prevent accidental resource sprawl and protect against billing surprises — most can be increased via Service Quotas console."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS Service Quotas?","A central service for viewing and managing limits for AWS services and requesting increases","A pricing tier for enterprise customers that provides higher resource allocations","A monitoring service that alerts you when you approach AWS service limits","A compliance tool that tracks which service limits are relevant to regulatory requirements","A","Service Quotas centralizes quota viewing and requests — replacing the need to contact each service separately to request limit increases."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is an AWS Account?","A subscription plan that determines which AWS services are available to use","A container for AWS resources that provides security billing and permission boundaries between workloads","A username and password for logging into the AWS Management Console","A credit account that stores AWS credits and tracks monthly spending","B","An AWS Account is a boundary — it contains all resources, has its own IAM, receives its own bill, and is isolated from other accounts by default."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","Why do organizations use multiple AWS accounts?","To access different AWS services that are only available in specific account types","To isolate workloads for security billing separation and to limit the blast radius of configuration errors","To get higher Reserved Instance discounts that require multiple account purchases","Because AWS requires separate accounts for production staging and development environments","B","Multiple accounts prevent a mistake or breach in one account from affecting others, and enable clean cost separation by team, project, or environment."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS Organizations?","A networking service that organizes resources into logical groups within a VPC","A service for centrally managing and governing multiple AWS accounts with consolidated billing and policy-based controls","A directory service for organizing IAM users and groups within a single account","A compliance framework that organizes regulatory requirements for AWS environments","B","Organizations lets you group accounts into OUs, apply SCPs as guardrails, and consolidate billing — essential for large enterprise AWS governance."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is an AWS Management Console?","A web-based graphical interface for accessing and managing AWS services","A command-line tool for managing AWS resources from a terminal","A mobile app for monitoring AWS resources and receiving alert notifications","A physical hardware console for connecting to AWS data center infrastructure","A","The Management Console provides a point-and-click GUI for every AWS service — good for exploration but less suitable than CLI/IaC for production management."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the AWS CLI (Command Line Interface)?","A code editor plugin for writing and deploying AWS CloudFormation templates","A monitoring interface that displays AWS service status in the terminal","A graphical interface for managing AWS resources on Linux systems","A unified tool for interacting with AWS services from the command line using text commands","D","The AWS CLI enables scripting and automation of AWS operations — the same actions available in the Console but scriptable and automatable."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is an AWS SDK?","A software development kit for building new AWS services within Amazon","A deployment toolkit for packaging applications into containers for ECS","A testing framework for validating that applications work correctly on AWS","A set of language-specific libraries enabling developers to integrate AWS services directly into application code","D","AWS SDKs (Python/boto3, Java, JavaScript, etc.) provide native language interfaces to AWS APIs, handling authentication and request signing automatically."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the difference between the AWS Console CLI and SDK?","Console is free; CLI costs per command; SDK requires a subscription","Console is browser-based GUI for humans; CLI is text commands for scripting; SDK integrates AWS into application code","They are identical tools with different names targeting different operating systems","Console and CLI work only with AWS; SDK can connect to both AWS and Azure","B","Each serves a different use: Console for manual exploration, CLI for scripting/automation, SDK for building applications that call AWS APIs."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS CloudShell?","A managed SSH service for securely connecting to EC2 instances via the browser","A terminal emulator for running commands on EC2 instances without a local client","A browser-based shell environment within the AWS Console with the AWS CLI pre-installed for running commands without local setup","A cloud-based IDE for writing and deploying serverless Lambda functions","C","CloudShell provides a preconfigured shell environment in the browser — AWS CLI, Python, and common tools pre-installed, authenticated with your console session."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Infrastructure as a Service (IaaS)?","A cloud model where developers write code and the provider handles everything below that","A cloud model where the provider manages the entire application stack for customers","A cloud model where software applications are delivered and accessed over the internet","A cloud model providing virtualized computing resources like servers storage and networking over the internet","D","IaaS provides fundamental compute, storage, and networking — EC2 is IaaS. Customers manage OS, middleware, and applications; AWS manages hardware."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Platform as a Service (PaaS)?","A cloud model where software is delivered to customers over the internet on subscription","A cloud model providing edge computing platforms for IoT device management","A cloud model providing a managed platform where developers deploy and run applications without managing underlying infrastructure","A cloud model providing virtual servers that customers fully control and manage","C","PaaS (like Elastic Beanstalk or Lambda) handles runtime, OS, and infrastructure — developers focus on code, not servers or middleware configuration."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Software as a Service (SaaS)?","A platform where developers build and deploy custom software applications to the cloud","A cloud model where the provider sells software licenses that customers install on-premises","A model where customers buy software that runs on dedicated cloud servers","A cloud delivery model where fully functional applications are accessed over the internet on subscription without any infrastructure management","D","SaaS (Salesforce, Gmail, Zoom) provides complete applications — users access via browser with no installation, no infrastructure management required."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","Which cloud service model gives customers the MOST control over their infrastructure?","Function as a Service (FaaS)","Platform as a Service (PaaS)","Infrastructure as a Service (IaaS)","Software as a Service (SaaS)","C","IaaS gives customers control over OS, middleware, and application — only the physical infrastructure is managed by the provider. PaaS and SaaS provide progressively less control."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is a cloud-native application?","Any application that has been migrated to run on cloud infrastructure","An application that runs exclusively on mobile devices using cloud backend services","An application designed from the ground up to leverage cloud capabilities like auto-scaling managed services and microservices","An application built using only open-source frameworks compatible with cloud platforms","C","Cloud-native apps use managed services, containers, serverless, CI/CD, and microservices — designed for cloud resilience, scalability, and agility from day one."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is DevOps and how does AWS support it?","A practice combining software development and operations with AWS providing CI/CD tools like CodePipeline CodeBuild and CodeDeploy","A cloud deployment strategy that combines developer laptops with cloud servers","An AWS program that provides dedicated operational support for development teams","A team structure where developers and operations staff share on-call responsibilities","A","DevOps emphasizes automation, collaboration, and fast release cycles. AWS's Developer Tools (CodePipeline, CodeBuild, CodeDeploy, CodeCommit) enable cloud DevOps."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Amazon CloudWatch Events (EventBridge)?","A service that records and logs all user activity events in an AWS account","A monitoring service that sends events when CloudWatch metric alarms trigger","A near-real-time stream of system events that describe changes in AWS resources used to trigger automated responses","A calendar service for scheduling maintenance windows for EC2 instances","C","CloudWatch Events (now EventBridge) fires events on resource state changes (EC2 starting, S3 objects created) enabling event-driven automation."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the difference between RTO and RPO in disaster recovery?","RTO is the maximum time to restore service after a failure; RPO is the maximum acceptable data loss measured in time","RTO measures data loss tolerance while RPO measures system recovery time","RTO is for databases and RPO is for application server recovery","RTO and RPO are identical metrics with different names used in different AWS documentation","A","RTO (Recovery Time Objective): how fast must we recover. RPO (Recovery Point Objective): how much data can we lose. Both drive DR architecture choices."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What AWS service provides a warm standby DR strategy?","Running a scaled-down version of the production environment in another Region ready to scale up quickly if primary fails","Using Route 53 failover to redirect traffic to a static S3 website during outages","Running a full-capacity duplicate environment in another Region continuously","Backing up all data to S3 and restoring it when needed during a disaster","A","Warm standby maintains a running (but small) duplicate in another Region — faster recovery than backup/restore but cheaper than hot standby."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is a Recovery Point Objective (RPO) of zero?","Recovery can happen at any time with zero time pressure on the operations team","The system requires zero downtime meaning it must be always available","The system can be recovered at any point in time using stored backups","No data loss is acceptable meaning the system must replicate data synchronously to a secondary location at all times","D","RPO=0 requires synchronous replication — no lag between primary and secondary. Any lag means data loss during failover. This is expensive to achieve."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the primary benefit of AWS's pay-per-use model for startups?","Startups can use AWS without any billing until they reach profitability","AWS provides free services to startups for the first three years of operation","Startups can launch and experiment without large upfront investment paying only for actual resources consumed","Startups automatically receive 50% discounts compared to enterprise customers","C","Pay-per-use eliminates the capital barrier to entry — startups can scale from zero with costs exactly matching growth, not requiring prediction of future needs."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What does 'stop undifferentiated heavy lifting' mean as a cloud benefit?","Outsource commodity tasks like patching backups and hardware maintenance to AWS so engineering focuses on what makes the business unique","Use AWS to eliminate all manual work from software development processes","Use Spot Instances to perform heavy computational tasks at lower cost","Replace all human IT workers with automated AWS managed services","A","AWS handles undifferentiated work (keeping lights on) — patching, replacing failed hardware, capacity planning — freeing teams to build differentiated value."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is an AWS Solutions Architect?","An AWS employee who builds and maintains the AWS infrastructure globally","A professional who designs AWS-based solutions that meet technical business cost and reliability requirements","A machine learning algorithm that automatically designs optimal AWS architectures","A professional certification that allows individuals to sell AWS services to customers","B","Solutions Architects design cloud solutions — translating business requirements into AWS architectures that are secure, reliable, efficient, and cost-effective."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS Professional Services?","A training program for customers to develop internal AWS architecture expertise","An AWS global team that works alongside customers and partners to deliver cloud transformation outcomes using proven methodologies","A support plan providing dedicated technical engineers for production workloads","A consulting marketplace where independent AWS partners offer professional services","B","AWS ProServe is the AWS consulting arm — directly engaging with customers on migrations, modernizations, and complex implementations."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the concept of 'cattle not pets' in cloud architecture?","Use EC2 instances sized by animal metaphors from small mice to large elephants","A tagging strategy for identifying resources by their business purpose","A cost optimization approach where unused instances are terminated automatically","Treat servers as disposable interchangeable resources that can be automatically replaced rather than individually named and cared for","D","Cattle not pets: don't name servers or manually maintain them. When one fails, terminate and replace automatically — enables truly elastic infrastructure."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is idempotency in the context of cloud operations?","The ability to undo a cloud operation and restore the previous state exactly","The property that APIs respond identically regardless of which Region they are called from","The property that performing the same operation multiple times produces the same result as performing it once","A type of encryption that produces the same ciphertext for the same plaintext","C","Idempotent operations are safe to retry — if a CloudFormation stack creation fails midway, running it again doesn't create duplicate resources."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is immutable infrastructure?","An approach where servers are never modified after deployment; updates are made by replacing instances with new ones from updated images","AWS managed services whose configurations cannot be changed by customers","Physical server hardware that AWS guarantees will not fail during its lifetime","Infrastructure built with permanently fixed capacity that never scales up or down","A","Immutable infra prevents configuration drift — instead of patching running servers, you build a new AMI and replace all instances, ensuring consistency."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the AWS Well-Architected Review?","A mandatory AWS audit that all production workloads must pass annually","A pricing review conducted by AWS to ensure customers are not overpaying","An automated scan of AWS resources that checks for compliance violations","A structured conversation guided by the Well-Architected Framework questions to evaluate a workload against best practices","D","Well-Architected Reviews identify architectural risks across the six pillars — typically conducted by AWS partners or AWS teams for free."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the purpose of AWS Trusted Advisor's 'fault tolerance' checks?","To check that all EC2 instances have the latest AMI for fault-free operation","To ensure that all Lambda functions have dead-letter queues configured","To identify single points of failure like EC2 instances not using Multi-AZ or RDS without Multi-AZ enabled","To verify that Auto Scaling is configured for all EC2 fleets","C","Trusted Advisor's fault tolerance checks flag architectural weaknesses — single-AZ RDS, unhealthy Auto Scaling groups, missing EBS snapshots."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Amazon Elastic Fabric Adapter (EFA)?","A fabric of interconnected Lambda functions for building complex ML pipelines","A managed network adapter that provides elastic bandwidth for all EC2 instances","An elastic storage adapter providing NVMe-speed access to EBS volumes","A network interface for EC2 instances that enables high-performance computing workloads requiring very low latency inter-node communication","D","EFA enables HPC workloads on EC2 — MPI applications, machine learning training — with OS-bypass networking for dramatically lower latency between nodes."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the difference between vertical and horizontal scaling?","Horizontal scaling requires downtime while vertical scaling happens without interruption","Vertical scaling increases the size of one resource (larger instance); horizontal scaling adds more resources (more instances)","Vertical scaling adds more instances; horizontal scaling upgrades each instance to a larger type","Vertical scaling applies to storage; horizontal scaling applies only to compute","B","Scale up (vertical) by using a bigger EC2 instance. Scale out (horizontal) by adding more instances. Horizontal is generally preferred for availability."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What makes a stateless application easier to scale horizontally?","Stateless applications use less memory making them cheaper to run on smaller instances","Stateless applications store no session data locally so any instance can handle any request allowing easy addition and removal of instances","Stateless applications do not require databases making horizontal scaling simpler","Stateless applications are automatically registered with load balancers when new instances start","B","Stateless apps can be load-balanced freely — no sticky sessions needed. Any instance can serve any user. This enables true elastic horizontal scaling."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS Resilience Hub?","A managed high-availability service that automatically makes applications resilient","A disaster recovery service that continuously replicates data to a backup Region","A service that assesses and tracks the resilience of applications against defined recovery time and recovery point objectives","A dashboard for monitoring the resilience of AWS services across all Regions","C","Resilience Hub defines resiliency policies (RTO/RPO targets) and assesses applications, identifying gaps and suggesting architectural improvements."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the relationship between AWS Regions and data sovereignty?","Data sovereignty only applies to government workloads not commercial applications","AWS Regions share data within the same continent for performance optimization","Customer data in a Region stays in that Region unless explicitly configured to replicate elsewhere giving customers control over data location for compliance","AWS automatically replicates all data to multiple Regions for durability by default","C","AWS does not move data between Regions without customer action — giving organizations full control over data residency for GDPR, data localization laws, etc."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Amazon CloudWatch Logs?","A service for monitoring and alerting on network flow logs within a VPC","A distributed tracing service for tracking requests across microservices","A service for collecting storing and analyzing log files from AWS services EC2 instances and applications","A logging service that records all API calls to AWS services for auditing","C","CloudWatch Logs collects, stores, and enables searching of logs from EC2, Lambda, ECS, and custom applications — with metric filters and alarms."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS X-Ray?","A distributed tracing service that helps developers analyze and debug production applications to understand how they perform","A network monitoring service that traces packet routes through AWS infrastructure","A cost analysis tool that traces spending back to specific application components","A security scanning service that analyzes application code for vulnerabilities","A","X-Ray creates a service map of distributed applications, shows latency per component, identifies bottlenecks, and helps debug errors across microservices."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the AWS Acceptable Use Policy?","A policy defining what customers are permitted to do with AWS services prohibiting uses like hosting malware or launching DDoS attacks","A policy specifying the maximum resource usage allowed under Free Tier","A policy requiring customers to keep their accounts in good standing financially","A policy defining how AWS will use customer data for service improvement","A","The AWS AUP prohibits using AWS services for illegal activities — malware, DDoS, copyright infringement, and other harmful or illegal uses."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is cloud economics and how does it differ from on-premises economics?","Cloud is always cheaper than on-premises for any workload at any scale","On-premises has lower total costs but cloud wins on flexibility for small teams","Cloud economics only apply to internet-facing consumer applications not enterprise IT","Cloud converts irregular capital expenses into variable operational costs aligning IT spending directly with actual business activity","D","Cloud economics benefits: no depreciation, no refresh cycles, elastic costs. On-premises benefits: potentially lower unit cost at very high stable utilization."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is an AMI (Amazon Machine Image)?","A pre-configured IAM role granting an EC2 instance access to AWS services","A template containing the OS application server and applications required to launch an EC2 instance","A backup snapshot of an EBS volume used to restore data after a failure","A monitoring agent that Amazon installs on EC2 instances for performance tracking","B","AMIs are EC2 instance templates — they capture the OS, software, and configuration so you can launch identical instances repeatedly and share configurations."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is EC2 Instance Store?","A managed container storage service for ECS tasks running on EC2","Temporary block storage physically attached to the host computer providing very high performance but data is lost when the instance stops","A storage tier for EC2 instances that is automatically backed up to S3","A persistent block storage service that retains data when an EC2 instance stops","B","Instance Store provides the highest disk performance but is ephemeral — data is lost on stop/terminate. Use EBS for persistent storage."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What are EC2 Placement Groups?","A set of EC2 instances in the same VPC that can communicate without security groups","A Reserved Instance grouping that enables bulk purchasing discounts","A group of EC2 instances that share the same Auto Scaling policy","A logical grouping that influences how instances are placed on underlying hardware for performance or fault tolerance goals","D","Placement Groups: Cluster (pack instances together for low latency HPC), Partition (spread across hardware partitions for fault isolation), Spread (max isolation)."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS Elastic Disaster Recovery (DRS)?","A service that continuously replicates servers to AWS and enables fast recovery within minutes when the source fails","A DR testing service that simulates disaster scenarios in non-production environments","A backup service that takes daily snapshots of EC2 instances for recovery","A multi-Region replication service for RDS databases and DynamoDB tables","A","DRS continuously replicates source servers (physical, VMware, or cloud) to AWS and can failover within minutes to meet aggressive RTO requirements."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is Chaos Engineering in the context of AWS?","Intentionally introducing failures into systems to test their resilience and identify weaknesses before they cause real outages","A performance testing method that introduces artificial load to test scalability","An AWS service that randomly terminates instances to ensure auto-healing works","A security testing approach that attempts to breach application security controls","A","Chaos Engineering (pioneered by Netflix) deliberately injects failures — terminated instances, network partitions — to prove systems are truly fault tolerant."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the AWS Abuse team responsible for?","Investigating security incidents within customer AWS environments","Handling billing disputes and investigating unauthorized charges on AWS accounts","Investigating reports of AWS services being used for malicious activity like spam phishing DDoS or hosting malware","Reviewing and approving requests to increase AWS service limits and quotas","C","The AWS Abuse team responds to reports that AWS infrastructure is being used for malicious purposes — you can report abuse at abuse@amazonaws.com."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is operational excellence in the AWS Well-Architected Framework?","Ensuring all operations are performed manually by trained human operators","Running and monitoring systems to deliver business value and continually improving supporting processes and procedures","Using only AWS-managed services to eliminate all operational responsibilities","Achieving zero downtime by over-provisioning all production infrastructure","B","Operational Excellence focuses on automation, CI/CD, observability, and continuous improvement of operational processes and runbooks."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the AWS re:Invent conference?","AWS's annual global cloud computing conference featuring new service launches technical sessions and keynotes","A mandatory annual security review that all AWS enterprise customers must complete","A quarterly AWS event where new pricing changes and service limits are announced","An AWS program where customers reinvent their on-premises applications for the cloud","A","re:Invent is AWS's flagship annual conference attracting 50,000+ attendees and announcing hundreds of new services and features each December."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is the AWS Customer Carbon Footprint Tool?","A carbon credit marketplace where AWS customers can purchase renewable energy certificates","A compliance reporting tool for organizations subject to environmental regulations","A monitoring tool that measures energy consumption of individual EC2 instances","A tool that shows customers their estimated carbon emissions from AWS usage and tracks progress toward sustainability goals","D","The Carbon Footprint Tool shows estimated Scope 2 and 3 emissions from AWS services, helping sustainability teams track and report on their cloud footprint."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Concepts","What is AWS commitment regarding renewable energy?","AWS is working toward powering all operations with 100% renewable energy and matched its electricity use with renewable energy in 2023","AWS sells renewable energy credits to customers who want to offset their cloud usage","AWS uses solar panels on all data center rooftops to generate electricity locally","AWS offsets 50% of its carbon emissions through tree-planting programs globally","A","AWS has committed to 100% renewable energy and becoming water positive — it purchases renewable energy certificates matching its global electricity consumption."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the AWS Customer Agreement?","A privacy agreement defining how AWS protects and uses customer data","A service level agreement guaranteeing specific uptime percentages for AWS services","The legal contract between AWS and the customer governing use of AWS services","A financial agreement governing Reserved Instance purchases and pricing","C","The AWS Customer Agreement covers the terms of service — acceptable use, IP ownership, liability limitations, and governing law for using AWS services."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is a data classification policy in AWS security?","An AWS Config rule that classifies resources based on their compliance status","An S3 feature that automatically classifies objects by file type for organization","A tagging strategy that labels EC2 instances by their data processing purpose","A framework for categorizing data by sensitivity level to determine appropriate encryption access controls and handling requirements","D","Data classification (public, internal, confidential, restricted) drives security decisions — what must be encrypted, who can access it, how long to retain it."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS PrivateLink?","A VPN service providing private connections between corporate offices and AWS","A service for accessing AWS services and customer applications privately without traffic traversing the public internet","A premium network service providing private dedicated bandwidth for enterprise customers","An encryption service that creates private TLS links between services","B","PrivateLink creates private endpoints in your VPC for AWS services and partner services — traffic stays on AWS network, never exposed to internet."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is a VPC Peering connection?","A dedicated connection between an on-premises network and an AWS VPC","A connection between an AWS VPC and the public internet via an internet gateway","A connection that mirrors all VPC traffic to a network monitoring service","A networking connection between two VPCs that allows them to route traffic privately as if they are in the same network","D","VPC Peering connects two VPCs (same account, cross-account, or cross-region) enabling private routing between them without traversing the internet."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Transit Gateway?","A service that automatically transitions traffic between private and public subnets","A managed VPN service for connecting multiple offices to a single AWS Region","A network hub that connects thousands of VPCs on-premises networks and AWS services through a central managed gateway","A gateway that transitions legacy applications from EC2 Classic to VPC networking","C","Transit Gateway is a hub-and-spoke network architecture replacement for complex VPC peering meshes — one attachment per VPC instead of N*(N-1)/2 peerings."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the difference between authentication and authorization in AWS IAM?","Authentication controls API access while authorization controls console access","They are the same concept described differently in IAM documentation","Authorization happens at login time while authentication happens with each API call","Authentication verifies who you are (identity); authorization determines what you are allowed to do (permissions)","D","Authentication = proving identity (password + MFA). Authorization = IAM policies determining which API actions on which resources are permitted."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is a cross-account IAM role?","A role that provides cross-region access to resources in different AWS Regions","An IAM role in one account that can be assumed by an identity in a different AWS account to perform permitted actions","An IAM role that applies identical permissions across all accounts in an organization","A special IAM role that AWS uses internally to manage resources in customer accounts","B","Cross-account roles enable secure access delegation — Account A role assumes Account B role to access Account B resources without sharing credentials."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the purpose of enabling AWS CloudTrail in all Regions?","To enable CloudTrail to correlate events across Regions for better visibility","To capture API activity in all Regions including Regions not currently in use which could be targets for unauthorized activity","To reduce latency by distributing CloudTrail processing across multiple Regions","To comply with AWS's mandatory requirement that CloudTrail run in all Regions","B","Attackers might use regions you don't actively monitor — enabling multi-region CloudTrail ensures comprehensive audit coverage everywhere."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is Amazon Cognito User Pool?","A load balancing target group that pools users to different application versions","A user directory that provides sign-up sign-in and user management for web and mobile application users","A database service for storing user profile data and preferences","An IAM user pool for managing AWS console access for multiple team members","B","Cognito User Pools handle authentication — registration, login, password reset, MFA, and JWT token issuance — for your application's own users."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is Amazon Cognito Identity Pool?","A service that grants authenticated users temporary AWS credentials to access AWS services directly from mobile or web apps","A pool of IAM users managed by Amazon for accessing specific AWS services","A managed identity service for connecting SAML providers to AWS accounts","A user authentication service for signing up and signing into applications","A","Identity Pools (Federated Identities) exchange Cognito tokens or social logins for temporary AWS credentials — enabling direct SDK calls from mobile apps."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Identity Center (formerly AWS SSO)?","A managed Active Directory service for enterprise identity management","A multi-factor authentication service for securing AWS console access","A centralized identity management service enabling single sign-on to multiple AWS accounts and business applications from one place","A service that provides Single Sign-On capabilities for EC2 instances","C","Identity Center integrates with corporate directories (AD, Okta) and provides portal-based access to all AWS accounts and SAML 2.0 applications."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What does enabling GuardDuty cost and what does it analyze?","GuardDuty charges a flat monthly fee and analyzes all network traffic entering the VPC","GuardDuty is free but analyzes only S3 access logs and Lambda invocation logs","GuardDuty charges based on volume of events analyzed and examines CloudTrail Events VPC Flow Logs and DNS Logs","GuardDuty charges per EC2 instance and analyzes CPU and memory usage patterns","C","GuardDuty pricing is based on CloudTrail event volume, VPC Flow Log volume, and DNS query volume — separate pricing for each data source analyzed."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Detective's primary use case?","Detecting threats in real time and automatically blocking suspicious activity","Monitoring API calls to detect unusual patterns that indicate account compromise","Investigating security incidents by quickly visualizing and analyzing the root cause using ML-generated graphs of resource behavior","Scanning IAM policies to detect and automatically fix overly permissive configurations","C","Detective is for post-incident investigation — it builds behavioral baselines and lets you visually trace suspicious activity through resource interaction graphs."
