"TEST_NAME","TEST_CODE","PASS_SCORE","TOTAL_QUESTIONS","SCORED_QUESTIONS","UNSCORED_QUESTIONS","TIME_MINUTES","DOMAIN","QUESTION","OPTION_A","OPTION_B","OPTION_C","OPTION_D","CORRECT_ANSWER","EXPLANATION"
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'continuous compliance monitoring' in cloud and how does it differ from periodic audits?","An annual external audit that continuously monitors for compliance violations year-round","Automated ongoing evaluation of cloud configurations against compliance requirements that provides real-time compliance status and immediate alerting on deviations unlike periodic audits that only measure compliance at a point in time","Compliance monitoring by cloud providers on behalf of customers throughout the year","A manual compliance review process conducted by internal audit teams on a quarterly basis","B","Continuous compliance vs. periodic audit: Periodic audit (annual): snapshot — compliant on audit day doesn't mean compliant other 364 days. Security configuration can change. Continuous monitoring: real-time evaluation using cloud-native tools. How it works: AWS Config evaluates resource configurations continuously against rules — any non-compliant resource immediately detected and alerted. Azure Policy continuously evaluates. Tools: CSPM (Wiz, Prisma Cloud, Lacework) continuously scan for compliance deviations. Benefits: (1) Always know compliance status — dashboard shows current posture, (2) Immediate detection of deviations (drift corrected in hours not months), (3) Evidence generation (timestamp of compliance = evidence for auditors), (4) Faster audit (auditors can see real-time compliance data instead of point-in-time evidence collection). Compliance automation platforms (Drata, Vanta, Tugboat Logic): continuously collect evidence, map to frameworks, generate audit reports. Auditors increasingly accept continuous compliance evidence instead of point-in-time samples."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'cloud forensics chain of custody' and how is it maintained?","A compliance requirement for cloud providers to share evidence with law enforcement agencies","A legal term describing cloud provider responsibility for preserving evidence during investigations","Documentation and handling procedures ensuring that cloud evidence collected during incident investigation is preserved unaltered and documented with who collected it when and what was done to maintain its admissibility in legal proceedings","A technical process ensuring cloud evidence is replicated across multiple storage locations","C","Cloud forensics chain of custody: legal admissibility requires documented, unbroken custody. Process: (1) Documentation (record: who collected evidence, when, how — timestamp, collection method, investigator identity), (2) Integrity (hash evidence immediately after collection — SHA-256; store hash independently from evidence), (3) Immutable storage (store collected evidence in separate account with Object Lock — WORM storage, prevent modification), (4) Access control (limit who can access evidence — audit trail of all access), (5) Transfer documentation (log any transfer of evidence — to other investigators, to law enforcement), (6) Legal hold notification (document when legal hold placed, what was preserved, how). Cloud-specific challenges: (1) Provider involvement (snapshot, log export requires provider participation — document provider's role), (2) Timestamp reliability (cloud timestamps — NTP-synchronized, generally reliable — document time sources), (3) Virtual evidence (VM snapshots, log files — document that they represent specific cloud resources at specific time). Pre-plan: establish chain of custody procedures before incidents, train analysts."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'cloud security policy enforcement' and what mechanisms implement it?","A cloud provider contract clause requiring customers to follow specified security practices","A compliance documentation process recording all approved security policy exceptions","Technical enforcement of security policies across cloud environments using service control policies organization policies and infrastructure as code guardrails that prevent non-compliant configurations from being created","Manual enforcement of security policies by cloud administrators reviewing all changes before deployment","C","Policy enforcement mechanisms: (1) AWS Service Control Policies (SCPs — apply to AWS Organization accounts, prevent actions even if IAM allows: 'DenyDisableCloudTrail' — SCP prevents any role from disabling CloudTrail regardless of IAM permissions), (2) AWS Permissions Boundaries (limit maximum permissions any IAM role can have — even admin can't create roles more permissive than boundary), (3) Azure Policy (enforce configurations — 'Require encryption on storage accounts', deny non-compliant resources), (4) Azure Blueprints (package of policies + RBAC assignments + resource templates — deploy consistently), (5) GCP Organization Policies (constraints on what resources can be created — require CMEK, restrict public IPs), (6) IaC policy gates (Terraform Sentinel, OPA — reject plans with policy violations before deployment), (7) Kubernetes Admission Controllers (OPA/Gatekeeper — reject non-compliant pod specs). Principle: preventive controls > detective controls — stop misconfiguration before it happens rather than detecting after."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'mean time to contain' (MTTC) in cloud incident response?","The average time between detecting a cloud security incident and successfully containing it to prevent further damage which is a key metric for measuring cloud incident response effectiveness","A cloud provider SLA metric measuring how quickly they respond to security incidents affecting customers","The time required to install containment controls such as security groups when setting up cloud accounts","The average time between cloud outages that the security team is responsible for containing","A","MTTC (Mean Time to Contain): time from detection to successful containment of an incident. Critical metric because: time of active incident = continued damage. Cloud containment options: (1) Isolate instance (modify security groups — remove all inbound/outbound — done in seconds via API), (2) Revoke credentials (delete access key, disable IAM user — immediate), (3) Block network (modify VPC route tables — remove internet access), (4) Snapshot and terminate (preserve evidence, remove attacker's foothold), (5) AWS Step Functions/Lambda (automated containment playbooks — reduce human response time). Targets: Critical incidents: MTTC < 30 minutes (automated containment dramatically helps). High: < 4 hours. Compare to MTTD (mean time to detect) and MTTR (mean time to remediate/recover). Cloud advantage: programmatic containment much faster than on-premises (no physical access, no change tickets). Automation: SOAR platforms execute containment playbooks automatically on high-confidence alerts. Metric tracking: record in incident management tool, trend over time."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'cloud security governance' meeting cadence and agenda?","A regulatory requirement specifying how often cloud security meetings must be conducted","Regular forums at different levels including operational daily standup weekly vulnerability review monthly metrics review and quarterly risk review ensuring cloud security governance is active and engaged","A cloud provider service scheduling and managing security review meetings for customers","A project management process for tracking cloud security control implementation progress","B","Cloud security governance cadence: Daily (operational): SOC standup — review overnight alerts, active incidents, immediate priorities. Weekly: Vulnerability review (new findings, SLA tracking, remediation progress), Change review (upcoming changes with security implications). Monthly: Security metrics review (KPIs, posture trends, compliance status), Incident retrospectives (lessons learned from prior month's incidents). Quarterly: Cloud risk review (update risk register, new emerging risks, risk treatment decisions), Compliance status (framework compliance scores, audit preparation), Third-party vendor review (cloud provider assessments, subprocessor changes), Security investment review (budget performance, tool effectiveness). Annually: Cloud security strategy review, threat landscape update, program maturity assessment, DR testing results. Participants vary by meeting: operational (SOC, DevOps), tactical (security management), strategic (CISO, business stakeholders). Document minutes, track action items, measure completion. Governance without follow-through = theater."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'cloud security metrics baselining' and why does it matter?","Setting minimum acceptable values for cloud performance metrics that cannot be exceeded","A compliance requirement to document baseline security configurations before any changes are made","Establishing starting point measurements of security metrics before improvement initiatives so that progress can be objectively measured and improvements demonstrated to stakeholders","A cloud provider process for measuring baseline performance of security tools and services","C","Metrics baselining: establish current state before implementing changes. Why it matters: (1) Measure improvement (if baseline MTTD is 72 hours and after new tool it's 4 hours — demonstrate ROI), (2) Justify investment (current state shows problem, projected improvement justifies cost), (3) Avoid measurement without context ('Is 50 critical findings good or bad? Compared to baseline of 300 — we've improved 83%'), (4) Detect regression (metric worsens from baseline — identify what changed). Baselining process: (1) Define metrics (what will you measure?), (2) Collect baseline data (90-day average for stability), (3) Document baseline (record with date, context, limitations), (4) Implement improvement, (5) Measure again (30/60/90 days post-implementation), (6) Compare and report. Common baselines: MTTD, MTTR, critical finding count, compliance score, patch compliance %, alert volume, false positive rate. Don't measure what you can't influence — focus on actionable metrics."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'international cloud compliance' complexity and how is it managed?","A compliance approach where home country regulations apply regardless of where cloud data is stored","A cloud provider service that automatically ensures compliance with all local regulations globally","A simplified international standard that removes compliance complexity for cloud operations globally","Operating cloud environments across multiple jurisdictions creates compliance complexity requiring organizations to map data flows to applicable regulations implement jurisdiction-specific controls and maintain compliance in all regions where data is processed","D","International compliance complexity: organization processes EU data (GDPR), US data (CCPA, HIPAA if healthcare, PCI if payments), China data (PIPL, Cybersecurity Law), Brazil data (LGPD). Each jurisdiction: different consent requirements, different rights for individuals, different breach notification timelines, different data residency requirements, different government access provisions. Management approach: (1) Data flow mapping (understand exactly what data crosses which borders), (2) Regulation mapping (match data type and location to applicable regulations), (3) Common baseline (implement strictest applicable requirement as baseline — GDPR often most stringent for personal data), (4) Jurisdiction-specific controls (additional controls for specific requirements — China data localization, Russia personal data), (5) Legal counsel (engage local counsel for each jurisdiction), (6) Privacy counsel on cloud architecture decisions. Tools: OneTrust, TrustArc (privacy compliance management platforms). Regular review: regulations change — monitor regulatory developments globally."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'right to erasure' implementation in cloud and what challenges exist?","A compliance requirement for organizations to regularly delete old or outdated cloud data","A cloud provider feature that automatically deletes customer data upon account termination","A legal right for cloud customers to request deletion of their cloud service accounts","Implementing GDPR Article 17 right to erasure (right to be forgotten) in cloud environments requires identifying all copies of personal data across distributed cloud services deleting all copies verifying deletion and managing backup retention","D","GDPR Article 17 (Right to Erasure) cloud challenges: (1) Data discovery (find all copies — primary database, backups, data warehouse, analytics, logs, cache, CDN, replicated copies across regions), (2) Distributed storage (data in 10+ different cloud services — each requires separate deletion), (3) Backups (backup contains data — must either delete from backup or retain until natural expiration of backup), (4) Log files (logs may contain personal data — PII in application logs — structured deletion difficult), (5) Derived data (analytics data derived from personal data — may require deletion of derived insights), (6) Third-party processors (must instruct subprocessors to delete — and verify), (7) Verification (how do you verify truly deleted from all copies?). Implementation: (1) Data catalog (know where all personal data resides), (2) Pseudonymization (replace identifier with pseudonym — delete mapping = effective erasure), (3) Cryptographic erasure (delete encryption key for data encrypted per-user), (4) Automated deletion workflows (erasure request → automation deletes from all systems), (5) Backup exception (document backup retention as exception with time limit), (6) Response SLA (GDPR: respond within 30 days)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud privacy by design' and what principles does it implement?","A cloud provider feature that automatically applies privacy settings to all customer data storage","A regulatory certification process for cloud applications that process personal information","An approach to cloud system design that proactively embeds privacy protections into cloud architecture and development processes rather than addressing privacy as a retrofit following seven foundational principles","A legal framework describing when cloud providers may collect data for their own purposes","C","Privacy by Design (Ann Cavoukian, Ontario Privacy Commissioner): 7 principles applied to cloud: (1) Proactive not reactive (design privacy in from the start — not after breach), (2) Privacy as default (no action required by user to be protected — privacy is default setting), (3) Privacy embedded into design (integral, not added-on — architecture decision, not feature), (4) Full functionality (positive-sum not zero-sum — privacy AND security AND business value, not trade-offs), (5) End-to-end security (full lifecycle protection — cradle to grave), (6) Visibility and transparency (open about practices, verifiable), (7) Respect for user privacy (user-centric — strong defaults, notice, consent). Cloud implementation: (1) Data minimization (collect only necessary data), (2) Purpose limitation (use only for specified purpose), (3) Default privacy settings (most restrictive by default), (4) Anonymization/pseudonymization (where possible instead of direct identification), (5) Privacy impact assessment (before deployment). GDPR Article 25 mandates Data Protection by Design and by Default."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'data processor' versus 'data controller' distinction under GDPR?","Data controller is responsible for security while data processor is responsible for compliance","Data processor handles technical aspects while data controller manages user-facing privacy communications","Data controller determines purposes and means of processing personal data while data processor processes data on behalf of and under instructions from the controller with cloud providers typically being processors and cloud customers being controllers","Both terms are identical under GDPR with the distinction being primarily for academic analysis","C","GDPR controller vs. processor: Data Controller (Article 4(7)): determines why (purpose) and how (means) data is processed. Accountability: controller is primarily responsible for compliance. Data Processor (Article 4(8)): processes data on behalf of controller, under controller's instructions. Cloud context: Cloud customer = controller (decides to process customer data for specific business purpose using cloud). Cloud provider = processor (stores/processes data per customer's configuration and instructions). Joint controllers: two parties jointly determine purposes and means (e.g., two organizations co-running a service). Sub-processor: processor engages another processor (cloud provider uses sub-contractors — must have controller authorization, must impose same obligations). Obligations: Controller (choose appropriate processor, have DPA, maintain ROPA, conduct DPIA). Processor (process only per instructions, security measures, notify of breaches, assist controller with obligations). Key: processor cannot use data for own purposes or instruct controller — must follow instructions."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud security due diligence' for mergers and acquisitions?","Assessing cloud security risks when acquiring a company including evaluating the target's cloud security posture existing cloud contracts compliance status data handling practices and technical security debt that may require remediation post-acquisition","A technical assessment of cloud performance and scalability before proceeding with an acquisition","A financial assessment of cloud infrastructure costs to include in acquisition price determination","A legal process for negotiating cloud service agreements as part of business acquisition transactions","A","M&A cloud security due diligence: (1) Cloud security posture assessment (evaluate target's cloud security — run CSPM against their accounts if access granted, or assess from questionnaire), (2) Compliance status (are they HIPAA, PCI, SOC 2 compliant? Are certifications current?), (3) Existing cloud contracts (what cloud providers do they use? What contracts/DPAs exist? What security obligations?), (4) Data handling (what data do they collect and store? How is it protected? Any breach history?), (5) IAM review (privilege management, access controls — are former employees' access removed?), (6) Technical security debt (CSPM findings, unpatched vulnerabilities, misconfigurations — quantify remediation cost), (7) Subprocessors (what third-party cloud services do they use? Any undisclosed data sharing?), (8) Regulatory exposure (outstanding regulatory actions? Privacy complaints? Data protection investigations?). Findings impact: remediation cost affects valuation, compliance gaps affect deal structure, breach history affects representations and warranties. Integration planning: how to merge cloud environments, address security gaps, harmonize policies."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud data processing agreement' requirements?","A cloud provider price agreement specifying the cost of data storage and processing services","A legally required contract between cloud customer (controller) and cloud provider (processor) under GDPR that must specify processing purposes security obligations sub-processor management breach notification and audit rights","A voluntary industry standard framework that cloud providers follow for data handling","A technical specification document describing how cloud providers process and store customer data","B","DPA requirements under GDPR Article 28: Must be in writing. Must specify: (1) Subject matter, duration, nature and purpose of processing, (2) Type of personal data and categories of data subjects, (3) Obligations and rights of controller. Processor must: (4) Process only on documented controller instructions, (5) Ensure personnel are bound by confidentiality, (6) Implement appropriate security measures (Article 32), (7) Engage sub-processors only with controller authorization (written), (8) Assist controller with data subject rights requests, (9) Assist controller with security obligations and breach notification, (10) Delete or return all personal data at end of service, (11) Provide all information necessary to demonstrate compliance, (12) Allow and contribute to audits. Cloud provider DPAs: AWS DPA, Azure DPA, Google Cloud DPA — standard DPAs available, some terms negotiable for enterprise customers. Ensure: services used are covered in DPA, sub-processor list acceptable, notification periods for sub-processor changes adequate."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'regulatory change management' for cloud compliance?","A compliance tool that automatically implements regulatory changes in cloud environments","A cloud provider service that automatically updates customer configurations when regulations change","A government process for notifying organizations about changes to cloud security requirements","A process for monitoring tracking and implementing changes to regulations affecting cloud operations including horizon scanning for new regulations assessing impact on current cloud deployments and implementing required changes within regulatory deadlines","D","Regulatory change management: regulations constantly evolve. Examples: GDPR SCCs updated 2021, CCPA amended to CPRA, DORA (EU financial), NIS2 (EU cybersecurity), new state privacy laws (Colorado, Connecticut, Virginia). Process: (1) Monitoring (subscribe to regulatory updates — ICO, CISA, NIST, industry associations, outside counsel newsletters), (2) Impact assessment (how does this change affect our cloud deployments? What data is affected? What controls need updating?), (3) Gap analysis (current controls vs. new requirement — what gaps exist?), (4) Implementation planning (what changes needed, timeline, resource requirements), (5) Implementation (update controls, documentation, contracts, training), (6) Verification (confirm compliance with new requirement), (7) Documentation (record compliance with updated regulation). Cloud-specific: regulatory changes may affect cloud contracts (need provider DPA update), cloud service selection (new data residency requirement changes allowed regions), data architecture (new retention requirements change storage design). Proactive monitoring prevents last-minute scrambling."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud incident legal response' and what legal considerations apply?","The legal aspects of cloud security incident response including breach notification obligations attorney-client privilege considerations law enforcement engagement litigation hold requirements and documentation for potential legal proceedings","A cloud provider legal service representing customers in regulatory proceedings following security incidents","A legal framework determining which party is liable for damages following cloud security incidents","A regulatory requirement for cloud providers to publicly disclose all security incidents immediately","A","Cloud incident legal response: (1) Attorney involvement (engage counsel early — communications through counsel may be protected by attorney-client privilege, preserving work product privilege for IR documentation), (2) Breach notification (determine notification obligations — 72 hours GDPR, 30 days HIPAA, state breach laws — which laws apply based on data type and resident jurisdiction?), (3) Law enforcement engagement (when to involve FBI, CISA, local law enforcement — ransomware may require notification of sanctions risk if paying ransom), (4) Litigation hold (preserve all relevant evidence — suspend normal deletion, notify cloud provider to preserve relevant logs, internal legal hold notice to employees), (5) Documentation (document incident response actions — will be evidence in regulatory investigation or litigation), (6) Regulatory reporting (some incidents require notification to FTC, HHS, SEC — understand requirements), (7) Privilege waiver risk (sharing privileged documents with third parties may waive privilege — control distribution carefully). Pre-plan: establish legal contacts, understand notification requirements before incident, have counsel review IR plan."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud data localization law' impact on architecture?","A regulatory requirement applying only to government agencies not private sector cloud users","Data localization laws requiring data to remain within specific country borders force architectural decisions about data storage locations encryption key management provider selection and may increase costs by preventing use of globally distributed cloud services","A cloud provider commitment to store data only in customer-specified geographic regions","A cloud architecture pattern where data is distributed globally for performance optimization","B","Data localization impact on cloud architecture: (1) Region selection (must use in-country region — some providers have limited in-country availability: Russia, China require local providers or physical presence), (2) Cross-border transfer restrictions (prevent replication for DR to another country — must find in-country DR option), (3) Key management (keys must remain in-country — HYOK with in-country HSM), (4) Support access (provider support engineers in another country accessing data may violate localization — requires local support team), (5) Feature parity (local regions may not have all features of major regions — security trade-offs), (6) Cost (less competition in local regions = higher prices), (7) Performance (if serving global users from local region = latency increase). Countries with significant localization: Russia (personal data of Russian citizens), China (critical information infrastructure), Indonesia, Vietnam (expanding). Sovereign cloud: specialized cloud offerings (Thales + Google, Bleu + Microsoft) designed for French sovereignty requirements. Architecture implication: cannot design globally distributed architecture without considering which data can cross borders."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'government cloud access' (surveillance law) and how does it affect trust?","A cloud provider feature giving government agencies direct monitoring access to all customer environments","Laws allowing governments to compel cloud providers to disclose customer data (US CLOUD Act, UK Investigatory Powers Act) affect trust in cloud by creating potential for government access to data without customer notification","A certification program cloud providers complete to demonstrate compliance with government security requirements","A cloud procurement vehicle restricting which organizations can purchase government cloud services","B","Government access to cloud data: (1) US CLOUD Act (2018): US government can compel US-based providers to produce data stored anywhere globally. Executive Order enables bilateral agreements (US-UK CLOUD Act agreement). Provider may be unable to notify affected customer. (2) UK Investigatory Powers Act: broad surveillance powers, national security letters with gag orders. (3) China Cybersecurity Law: Chinese authorities can demand access to data stored in China, Chinese companies must comply. (4) GDPR conflict: providers compelled under US CLOUD Act to produce EU data may violate GDPR — complex legal tension. Implications for cloud trust: (1) Customer data subject to foreign government access via provider, (2) Provider gag order prevents notification, (3) Encryption mitigates but doesn't eliminate (CLOUD Act compels provider; customer-held keys = provider can't comply). Risk mitigation: (1) Customer-managed encryption keys (HYOK), (2) Carefully choose provider jurisdiction, (3) Understand applicable surveillance laws, (4) Contractual obligations (provider must notify if legally permitted), (5) Legal analysis of specific data types and applicable laws."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud security certification' program management?","A training and certification program for cloud security professionals administered by cloud providers","Managing the process of obtaining and maintaining cloud security certifications including SOC 2 ISO 27001 and others through scoping evidence collection control implementation auditor selection and maintaining continuous compliance to retain certifications","A cloud provider's process for evaluating and certifying customer cloud security implementations","A government program certifying which cloud providers meet national security requirements","B","Certification program management: (1) Scoping (define what systems/processes/services are in scope — keep scope manageable but meaningful), (2) Gap assessment (compare current controls to certification requirements — what's missing?), (3) Remediation (implement missing controls — document evidence), (4) Evidence collection (ongoing collection of proof that controls are operating — logs, access reviews, vulnerability scan results), (5) Auditor selection (accredited certification body for ISO 27001; AICPA-licensed CPA firm for SOC 2; 3PAO for FedRAMP), (6) Readiness assessment (pre-audit with auditor or internal assessment), (7) Audit (cooperate fully, provide requested evidence, address findings), (8) Certification/report (receive certification or SOC 2 report), (9) Continuous maintenance (surveillance audits for ISO 27001, annual SOC 2 assessments). Cloud-specific: certifications for cloud-hosted systems must address shared responsibility (what does provider certify vs. customer), ensure cloud configuration controls are auditable, use CSPM evidence. Program management: dedicated GRC (Governance, Risk, Compliance) tools — Drata, Vanta, ServiceNow GRC — automate evidence collection and certification management."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud data protection officer' role and when is a DPO required?","A cloud security architect responsible for implementing data encryption and protection controls","A regulatory auditor hired to assess organizational compliance with data protection requirements","A cloud provider employee dedicated to managing data security for individual enterprise customers","A Data Protection Officer is an independent role required by GDPR when organizations conduct large-scale systematic processing of personal data or process special category data who advises on GDPR compliance and interfaces with supervisory authorities","D","DPO requirements under GDPR Article 37: Required when: (1) Public authority or body, (2) Core activities require large-scale, systematic monitoring of individuals (behavioral advertising, tracking, profiling), (3) Core activities involve large-scale processing of special category data (health, race, religion, biometrics) or criminal conviction data. Cloud implications: (1) Many cloud companies process large scale personal data = DPO required, (2) DPO must be independent (no conflict of interest — cannot be CIO or legal counsel who might compromise independence), (3) DPO must have expert knowledge of data protection law, (4) DPO tasks: inform/advise on GDPR, monitor compliance, advise on DPIA, cooperate with/act as contact for supervisory authority, (5) DPO can be internal employee or external consultant, (6) Register DPO with supervisory authority. DPO != legal counsel (DPO gives internal advice, legal counsel represents organization). DPO reporting: reports to highest management level, not silenced by management. Even if not required, voluntary DPO signals commitment to privacy. Many organizations appoint DPO regardless of requirement for good governance."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'cloud security standards development' and what bodies create them?","Cloud providers develop proprietary security standards that they require customers to follow","Security standards for cloud computing are developed by bodies including NIST ISO IEC CSA ENISA and industry-specific regulators who publish guidance frameworks and requirements that cloud providers and customers use to implement and evaluate security","Individual companies create custom security standards that they voluntarily apply to their cloud operations","Government agencies create binding regulations that constitute the only applicable cloud standards","B","Cloud security standards bodies: (1) NIST (US National Institute of Standards and Technology): SP 800-145 (cloud definition), SP 800-146 (cloud computing synopsis), SP 800-53 (security controls applicable to cloud), SP 800-210 (cloud access control), NIST CSF (cybersecurity framework). (2) ISO/IEC: ISO 27001 (ISMS), ISO 27017 (cloud security controls), ISO 27018 (PII in cloud), ISO 27701 (privacy). (3) CSA (Cloud Security Alliance): CSA CCM (Cloud Controls Matrix), CAIQ (consensus assessment questionnaire), CSA STAR registry, CSA Guidance v4. (4) ENISA (EU Agency for Cybersecurity): cloud security guides, risk assessments. (5) Industry-specific: PCI SSC (PCI DSS), HIPAA (HHS), FedRAMP PMO. (6) IEEE: cloud computing standards. CCSP: all of these appear in exam — CSA CCM most cloud-specific, NIST most commonly referenced in US context, ISO most globally recognized. Standards are complementary — organizations typically comply with multiple."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Platform and Infrastructure Security","What is 'cloud identity provider' federation trust and how is it established?","Federation trusts are automatically established when both parties subscribe to the same cloud provider","Federation trust requires physical co-location of identity provider hardware with cloud provider servers","Federation trust between an identity provider and cloud service provider is established through exchange of metadata including public keys and endpoint URLs enabling the SP to validate tokens signed by the IdP","Trust is established through a shared secret password exchanged via encrypted email between administrators","C","IdP federation trust: (1) SAML federation: exchange XML metadata (contains: EntityID, signing certificate with public key, SSO endpoint URL, assertion consumer service URL). SP trusts assertions signed by IdP's private key (verified with public key in metadata). Configure: upload IdP metadata to cloud service, upload SP metadata to IdP. (2) OIDC federation: register application with IdP (client_id, client_secret, redirect_uri). IdP provides well-known configuration endpoint. Trust: ID tokens signed with IdP's private key, verified against public keys from JWKS endpoint. (3) AWS IAM identity provider: upload SAML metadata or configure OIDC provider (with thumbprint of IdP's signing certificate). Regular maintenance: rotate certificates before expiry, update metadata when IdP configuration changes."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Security Operations","What is 'cloud threat intelligence platform' integration and what use cases does it enable?","A physical intelligence gathering service monitoring cloud provider facilities for security threats","Integrating threat intelligence feeds into cloud security tools enables automated blocking of known malicious IPs enrichment of security alerts with threat actor context and proactive hunting for indicators of compromise in cloud environments","A compliance platform that maps cloud security threats to regulatory requirements automatically","A cloud provider service that generates threat intelligence reports from customer security data","B","TIP (Threat Intelligence Platform) cloud integration: (1) IOC enrichment (SIEM alert fires → TIP enriches with: is this IP known malicious? What threat actor? What campaigns? → better triage decision), (2) Automated blocking (known malicious IP in feed → auto-update WAF blocklist, security group deny rule), (3) Threat hunting (TIP provides TTPs of groups targeting your industry → hunt for those TTPs in cloud logs), (4) SOAR integration (TIP + SOAR: new threat actor campaign targeting cloud → automated playbook runs threat hunt for associated IOCs), (5) Vulnerability prioritization (CVE + threat intel: is this CVE being actively exploited by threat actors targeting your industry? → prioritize patching). Integration methods: STIX/TAXII (structured threat intelligence exchange), REST API integration, SIEM connector modules. Sources: commercial (Recorded Future, CrowdStrike Intel), MISP, ISACs, provider intelligence (AWS threat intel, Azure Defender TI)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Legal, Risk, and Compliance","What is 'DORA' regulation and what cloud security requirements does it impose on financial services?","The EU Digital Operational Resilience Act requires financial entities to manage ICT risks assess third-party providers including cloud providers conduct resilience testing and report major ICT incidents with specific requirements for cloud dependencies","An EU cybersecurity standard for all businesses that mandates cloud security certifications","A US federal regulation requiring financial institutions to maintain digital records in cloud storage","A European data protection regulation similar to GDPR specifically focused on financial data privacy","A","DORA (Digital Operational Resilience Act): effective January 2025. Applies to: financial entities in EU (banks, insurance, investment firms, crypto-asset service providers) and their critical ICT third-party providers. Key requirements: (1) ICT risk management framework (documented, tested), (2) Incident reporting (major incidents reported to competent authorities within 4 hours initial notification, detailed report within 72 hours), (3) Digital operational resilience testing (annual TLPT — threat-led penetration testing for significant entities), (4) Third-party risk management (cloud providers as critical ICT third parties — register, assess, monitor, have exit strategies), (5) Information sharing (threat intelligence sharing between financial entities). Cloud-specific: cloud providers qualifying as 'critical' must register with EU regulator, subject to oversight. Financial entities must have: written contracts with cloud providers covering specific DORA requirements, exit strategies, regular assessments, concentration risk monitoring (not too dependent on single provider)."
"(ISC)2 CCSP","CCSP","700","150","125","25","180","Cloud Concepts, Architecture, and Design","What is 'cloud computing trust model' and what establishes trust in cloud?","Trust in cloud is established by cloud providers paying certification fees to regulatory agencies","Trust in cloud is established through contractual obligations security certifications third-party audits service level agreements and technical controls that together create a framework for relying on cloud provider security assurances","Trust in cloud requires physical inspection of provider facilities by each individual customer","Cloud trust is automatically established when providers achieve any security certification","B","Cloud trust establishment mechanisms: (1) Contractual (legally binding obligations — DPA, SLA, security addendum — provider commits to specific practices), (2) Third-party audit (SOC 2 Type II — independent auditor tests controls over 6-12 months — more trustworthy than self-attestation), (3) Certifications (ISO 27001, FedRAMP — formal certification against recognized standard), (4) Transparency (security whitepapers, compliance documentation — CSA STAR registry), (5) Technical controls (customer implements controls: encryption with CMK, network isolation, monitoring — doesn't rely solely on provider), (6) Penetration testing (provider allows and results shared), (7) Regulatory oversight (regulated industries often require cloud providers to be examined by regulators). Trust is not binary: establish appropriate level of trust proportional to sensitivity of data and operations. Verify don't just trust — request current audit reports, test controls, monitor continuously."
